,time,amp
185,0.37,0.0
186,0.372,0.0
187,0.374,0.0
188,0.376,0.0
189,0.378,0.0
190,0.38,0.0
191,0.382,0.0
192,0.384,0.0
193,0.386,0.0
194,0.388,0.0
195,0.39,0.0
196,0.392,0.0
197,0.394,0.0
198,0.396,0.0
199,0.398,0.0
200,0.4,0.0
201,0.402,0.0
202,0.404,0.0
203,0.406,0.0
204,0.40800000000000003,0.0
205,0.41000000000000003,0.0
206,0.41200000000000003,0.0
207,0.41400000000000003,0.0
208,0.41600000000000004,0.0
209,0.418,0.0
210,0.42,0.0
211,0.422,0.0
212,0.424,0.0
213,0.426,0.0
214,0.428,0.0
215,0.43,0.0
216,0.432,0.0
217,0.434,0.0
218,0.436,0.0
219,0.438,0.0
220,0.44,0.0
221,0.442,0.0
222,0.444,0.0
223,0.446,0.0
224,0.448,0.0
225,0.45,0.0
226,0.452,0.0
227,0.454,0.0
228,0.456,0.0
229,0.458,0.0
230,0.46,0.0
231,0.462,0.0
232,0.464,0.0
233,0.466,0.0
234,0.468,0.0
235,0.47000000000000003,0.0
236,0.47200000000000003,0.0
237,0.47400000000000003,0.0
238,0.47600000000000003,0.0
239,0.47800000000000004,0.0
240,0.48,0.0
241,0.482,0.0
242,0.484,0.0
243,0.486,0.0
244,0.488,0.0
245,0.49,0.0
246,0.492,0.0
247,0.494,0.0
248,0.496,0.0
249,0.498,0.0
250,0.5,0.0
251,0.502,0.0
252,0.504,0.0
253,0.506,0.0
254,0.508,0.0
255,0.51,0.0
256,0.512,0.0
257,0.514,0.0
258,0.516,0.0
259,0.518,0.0
260,0.52,0.0
261,0.522,0.0
262,0.524,0.0
263,0.526,0.0
264,0.528,0.0
265,0.53,0.0
266,0.532,0.0
267,0.534,0.0
268,0.536,0.0
269,0.538,0.0
270,0.54,0.0
271,0.542,0.0
272,0.544,0.0
273,0.546,0.0
274,0.548,0.0
275,0.55,0.0
276,0.552,0.0
277,0.554,0.0
278,0.556,0.0
279,0.558,0.0
280,0.56,0.0
281,0.562,0.0
282,0.5640000000000001,0.0
283,0.5660000000000001,0.0
284,0.5680000000000001,0.0
285,0.5700000000000001,0.0
286,0.5720000000000001,0.0
287,0.5740000000000001,0.0
288,0.5760000000000001,0.0
289,0.578,0.0
290,0.58,0.0
291,0.582,0.0
292,0.584,0.0
293,0.586,0.0
294,0.588,0.0
295,0.59,0.0
296,0.592,0.0
297,0.594,0.0
298,0.596,0.0
299,0.598,0.0
300,0.6,0.0
301,0.602,0.0
302,0.604,0.0
303,0.606,0.0
304,0.608,0.0
305,0.61,0.0
306,0.612,0.0
307,0.614,0.0
308,0.616,0.0
309,0.618,0.0
310,0.62,0.0
311,0.622,0.0
312,0.624,0.0
313,0.626,0.0
314,0.628,0.0
315,0.63,0.0
316,0.632,0.0
317,0.634,0.0
318,0.636,0.0
319,0.638,0.0
320,0.64,0.0
321,0.642,0.0
322,0.644,0.0
323,0.646,0.0
324,0.648,0.0
325,0.65,0.0
326,0.652,0.0
327,0.654,0.0
328,0.656,0.0
329,0.658,0.0
330,0.66,0.0
331,0.662,0.0
332,0.664,0.0
333,0.666,0.0
334,0.668,0.0
335,0.67,0.0
336,0.672,0.0
337,0.674,0.0
338,0.676,0.0
339,0.678,0.0
340,0.68,0.0
341,0.682,0.0
342,0.684,0.0
343,0.686,0.0
344,0.6880000000000001,0.0
345,0.6900000000000001,0.0
346,0.6920000000000001,0.0
347,0.6940000000000001,0.0
348,0.6960000000000001,0.0
349,0.6980000000000001,0.0
350,0.7000000000000001,0.0
351,0.7020000000000001,0.0
352,0.704,0.0
353,0.706,0.0
354,0.708,0.0
355,0.71,0.0
356,0.712,0.0
357,0.714,0.0
358,0.716,0.0
359,0.718,0.0
360,0.72,0.0
361,0.722,0.0
362,0.724,0.0
363,0.726,0.0
364,0.728,0.0
365,0.73,0.0
366,0.732,0.0
367,0.734,0.0
368,0.736,0.0
369,0.738,0.0
370,0.74,0.0
371,0.742,0.0
372,0.744,0.0
373,0.746,0.0
374,0.748,0.0
375,0.75,0.0
376,0.752,0.0
377,0.754,0.0
378,0.756,0.0
379,0.758,0.0
380,0.76,0.0
381,0.762,0.0
382,0.764,0.0
383,0.766,0.0
384,0.768,0.0
385,0.77,0.0
386,0.772,0.0
387,0.774,0.0
388,0.776,0.0
389,0.778,0.0
390,0.78,0.0
391,0.782,0.0
392,0.784,0.0
393,0.786,0.0
394,0.788,0.0
395,0.79,0.0
396,0.792,0.0
397,0.794,0.0
398,0.796,0.0
399,0.798,0.0
400,0.8,0.0
401,0.802,0.0
402,0.804,0.0
403,0.806,0.0
404,0.808,0.0
405,0.81,0.0
406,0.812,0.0
407,0.8140000000000001,0.0
408,0.8160000000000001,0.0
409,0.8180000000000001,0.0
410,0.8200000000000001,0.0
411,0.8220000000000001,0.0
412,0.8240000000000001,0.0
413,0.8260000000000001,0.0
414,0.8280000000000001,0.0
415,0.8300000000000001,0.0
416,0.8320000000000001,0.0
417,0.834,0.0
418,0.836,0.0
419,0.838,0.0
420,0.84,0.0
421,0.842,0.0
422,0.844,0.0
423,0.846,0.0
424,0.848,0.0
425,0.85,0.0
426,0.852,0.0
427,0.854,0.0
428,0.856,0.0
429,0.858,0.0
430,0.86,0.0
431,0.862,0.0
432,0.864,0.0
433,0.866,0.0
434,0.868,0.0
435,0.87,0.0
436,0.872,0.0
437,0.874,0.0
438,0.876,0.0
439,0.878,0.0
440,0.88,0.0
441,0.882,0.0
442,0.884,0.0
443,0.886,0.0
444,0.888,0.0
445,0.89,0.0
446,0.892,0.0
447,0.894,0.0
448,0.896,0.0
449,0.898,0.0
450,0.9,0.0
451,0.902,0.0
452,0.904,0.0
453,0.906,0.0
454,0.908,0.0
455,0.91,0.0
456,0.912,0.0
457,0.914,0.0
458,0.916,0.0
459,0.918,0.0
460,0.92,0.0
461,0.922,0.0
462,0.924,0.0
463,0.926,0.0
464,0.928,0.0
465,0.93,0.0
466,0.932,0.0
467,0.934,0.0
468,0.936,0.0
469,0.9380000000000001,0.0
470,0.9400000000000001,0.0
471,0.9420000000000001,0.0
472,0.9440000000000001,0.0
473,0.9460000000000001,0.0
474,0.9480000000000001,0.0
475,0.9500000000000001,0.0
476,0.9520000000000001,0.0
477,0.9540000000000001,0.0
478,0.9560000000000001,0.0
479,0.9580000000000001,0.0
480,0.96,0.0
481,0.962,0.0
482,0.964,0.0
483,0.966,0.0
484,0.968,0.0
485,0.97,0.0
486,0.972,0.0
487,0.974,0.0
488,0.976,0.0
489,0.978,0.0
490,0.98,0.0
491,0.982,0.0
492,0.984,0.0
493,0.986,0.0
494,0.988,0.0
495,0.99,0.0
496,0.992,0.0
497,0.994,0.0
498,0.996,0.0
499,0.998,0.0
500,1.0,0.0
501,1.002,0.0
502,1.004,0.0
503,1.006,0.0
504,1.008,0.0
505,1.01,0.0
506,1.012,0.0
507,1.014,0.0
508,1.016,0.0
509,1.018,0.0
510,1.02,0.0
511,1.022,0.0
512,1.024,0.0
513,1.026,0.0
514,1.028,0.0
515,1.03,0.0
516,1.032,0.0
517,1.034,0.0
518,1.036,0.0
519,1.038,0.0
520,1.04,0.0
521,1.042,0.0
522,1.044,0.0
523,1.046,0.0
524,1.048,0.0
525,1.05,0.0
526,1.052,0.0
527,1.054,0.0
528,1.056,0.0
529,1.058,0.0
530,1.06,0.0
531,1.062,0.0
532,1.064,0.0
533,1.066,0.0
534,1.068,0.0
535,1.07,0.0
536,1.072,0.0
537,1.074,0.0
538,1.076,0.0
539,1.078,0.0
540,1.08,0.0
541,1.082,0.0
542,1.084,0.0
543,1.086,0.0
544,1.088,0.0
545,1.09,0.0
546,1.092,0.0
547,1.094,0.0
548,1.096,0.0
549,1.098,0.0
550,1.1,0.0
551,1.102,0.0
552,1.104,0.0
553,1.106,0.0
554,1.108,0.0
555,1.11,0.0
556,1.112,0.0
557,1.114,0.0
558,1.116,0.0
559,1.118,0.0
560,1.12,0.0
561,1.122,0.0
562,1.124,0.0
563,1.1260000000000001,0.0
564,1.1280000000000001,0.0
565,1.1300000000000001,0.0
566,1.1320000000000001,0.0
567,1.1340000000000001,0.0
568,1.1360000000000001,0.0
569,1.1380000000000001,0.0
570,1.1400000000000001,0.0
571,1.1420000000000001,0.0
572,1.1440000000000001,0.0
573,1.1460000000000001,0.0
574,1.1480000000000001,0.0
575,1.1500000000000001,0.0
576,1.1520000000000001,0.0
577,1.154,0.0
578,1.156,0.0
579,1.158,0.0
580,1.16,0.0
581,1.162,0.0
582,1.164,0.0
583,1.166,0.0
584,1.168,0.0
585,1.17,0.0
586,1.172,0.0
587,1.174,0.0
588,1.176,0.0
589,1.178,0.0
590,1.18,0.0
591,1.182,0.0
592,1.184,0.0
593,1.186,0.0
594,1.188,0.0
595,1.19,0.0
596,1.192,0.0
597,1.194,0.0
598,1.196,0.0
599,1.198,0.0
600,1.2,0.0
601,1.202,0.0
602,1.204,0.0
603,1.206,0.0
604,1.208,0.0
605,1.21,0.0
606,1.212,0.0
607,1.214,0.0
608,1.216,0.0
609,1.218,0.0
610,1.22,0.0
611,1.222,0.0
612,1.224,0.0
613,1.226,0.0
614,1.228,0.0
615,1.23,0.0
616,1.232,0.0
617,1.234,0.0
618,1.236,0.0
619,1.238,0.0
620,1.24,0.0
621,1.242,0.0
622,1.244,0.0
623,1.246,0.0
624,1.248,0.0
625,1.25,0.0
626,1.252,0.0
627,1.254,0.0
628,1.256,0.0
629,1.258,0.0
630,1.26,0.0
631,1.262,0.0
632,1.264,0.0
633,1.266,0.0
634,1.268,0.0
635,1.27,0.0
636,1.272,0.0
637,1.274,0.0
638,1.276,0.0
639,1.278,0.0
640,1.28,0.0
641,1.282,0.0
642,1.284,0.0
643,1.286,0.0
644,1.288,0.0
645,1.29,0.0
646,1.292,0.0
647,1.294,0.0
648,1.296,0.0
649,1.298,0.0
650,1.3,0.0
651,1.302,0.0
652,1.304,0.0
653,1.306,0.0
654,1.308,0.0
655,1.31,0.0
656,1.312,0.0
657,1.314,0.0
658,1.316,0.0
659,1.318,0.0
660,1.32,0.0
661,1.322,0.0
662,1.324,0.0
663,1.326,0.0
664,1.328,0.0
665,1.33,0.0
666,1.332,0.0
667,1.334,0.0
668,1.336,0.0
669,1.338,0.0
670,1.34,0.0
671,1.342,0.0
672,1.344,0.0
673,1.346,0.0
674,1.348,0.0
675,1.35,0.0
676,1.352,0.0
677,1.354,0.0
678,1.356,0.0
679,1.358,0.0
680,1.36,0.0
681,1.362,0.0
682,1.364,0.0
683,1.366,0.0
684,1.368,0.0
685,1.37,0.0
686,1.372,0.0
687,1.374,0.0
688,1.3760000000000001,0.0
689,1.3780000000000001,0.0
690,1.3800000000000001,0.0
691,1.3820000000000001,0.0
692,1.3840000000000001,0.0
693,1.3860000000000001,0.0
694,1.3880000000000001,0.0
695,1.3900000000000001,0.0
696,1.3920000000000001,0.0
697,1.3940000000000001,0.0
698,1.3960000000000001,0.0
699,1.3980000000000001,0.0
700,1.4000000000000001,0.0
701,1.4020000000000001,0.0
702,1.4040000000000001,0.0
703,1.4060000000000001,0.0
704,1.408,0.0
705,1.41,0.0
706,1.412,0.0
707,1.414,0.0
708,1.416,0.0
709,1.418,0.0
710,1.42,0.0
711,1.422,0.0
712,1.424,0.0
713,1.426,0.0
714,1.428,0.0
715,1.43,0.0
716,1.432,0.0
717,1.434,0.0
718,1.436,0.0
719,1.438,0.0
720,1.44,0.0
721,1.442,0.0
722,1.444,0.0
723,1.446,0.0
724,1.448,0.0
725,1.45,0.0
726,1.452,0.0
727,1.454,0.0
728,1.456,0.0
729,1.458,0.0
730,1.46,0.0
731,1.462,0.0
732,1.464,0.0
733,1.466,0.0
734,1.468,0.0
735,1.47,0.0
736,1.472,0.0
737,1.474,0.0
738,1.476,0.0
739,1.478,0.0
740,1.48,0.0
741,1.482,0.0
742,1.484,0.0
743,1.486,0.0
744,1.488,0.0
745,1.49,0.0
746,1.492,0.0
747,1.494,0.0
748,1.496,0.0
749,1.498,0.0
750,1.5,0.0
751,1.502,0.0
752,1.504,0.0
753,1.506,0.0
754,1.508,0.0
755,1.51,0.0
756,1.512,0.0
757,1.514,0.0
758,1.516,0.0
759,1.518,0.0
760,1.52,0.0
761,1.522,0.0
762,1.524,0.0
763,1.526,0.0
764,1.528,0.0
765,1.53,0.0
766,1.532,0.0
767,1.534,0.0
768,1.536,0.0
769,1.538,0.0
770,1.54,0.0
771,1.542,0.0
772,1.544,0.0
773,1.546,0.0
774,1.548,0.0
775,1.55,0.0
776,1.552,0.0
777,1.554,0.0
778,1.556,0.0
779,1.558,0.0
780,1.56,0.0
781,1.562,0.0
782,1.564,0.0
783,1.566,0.0
784,1.568,0.0
785,1.57,0.0
786,1.572,0.0
787,1.574,0.0
788,1.576,0.0
789,1.578,0.0
790,1.58,0.0
791,1.582,0.0
792,1.584,0.0
793,1.586,0.0
794,1.588,0.0
795,1.59,0.0
796,1.592,0.0
797,1.594,0.0
798,1.596,0.0
799,1.598,0.0
800,1.6,0.0
801,1.602,0.0
802,1.604,0.0
803,1.606,0.0
804,1.608,0.0
805,1.61,0.0
806,1.612,0.0
807,1.614,0.0
808,1.616,0.0
809,1.618,0.0
810,1.62,0.0
811,1.622,0.0
812,1.624,0.0
813,1.6260000000000001,0.0
814,1.6280000000000001,0.0
815,1.6300000000000001,0.0
816,1.6320000000000001,0.0
817,1.6340000000000001,0.0
818,1.6360000000000001,0.0
819,1.6380000000000001,0.0
820,1.6400000000000001,0.0
821,1.6420000000000001,0.0
822,1.6440000000000001,0.0
823,1.6460000000000001,0.0
824,1.6480000000000001,0.0
825,1.6500000000000001,0.0
826,1.6520000000000001,0.0
827,1.6540000000000001,0.0
828,1.6560000000000001,0.0
829,1.6580000000000001,0.0
830,1.6600000000000001,0.0
831,1.6620000000000001,0.0
832,1.6640000000000001,0.0
833,1.666,0.0
834,1.668,0.0
835,1.67,0.0
836,1.672,0.0
837,1.674,0.0
838,1.676,0.0
839,1.678,0.0
840,1.68,0.0
841,1.682,0.0
842,1.684,0.0
843,1.686,0.0
844,1.688,0.0
845,1.69,0.0
846,1.692,0.0
847,1.694,0.0
848,1.696,0.0
849,1.698,0.0
850,1.7,0.0
851,1.702,0.0
852,1.704,0.0
853,1.706,0.0
854,1.708,0.0
855,1.71,0.0
856,1.712,0.0
857,1.714,0.0
858,1.716,0.0
859,1.718,0.0
860,1.72,0.0
861,1.722,0.0
862,1.724,0.0
863,1.726,0.0
864,1.728,0.0
865,1.73,0.0
866,1.732,0.0
867,1.734,0.0
868,1.736,0.0
869,1.738,0.0
870,1.74,0.0
871,1.742,0.0
872,1.744,0.0
873,1.746,0.0
874,1.748,0.0
875,1.75,0.0
876,1.752,0.0
877,1.754,0.0
878,1.756,0.0
879,1.758,0.0
880,1.76,0.0
881,1.762,0.0
882,1.764,0.0
883,1.766,0.0
884,1.768,0.0
885,1.77,0.0
886,1.772,0.0
887,1.774,0.0
888,1.776,0.0
889,1.778,0.0
890,1.78,0.0
891,1.782,0.0
892,1.784,0.0
893,1.786,0.0
894,1.788,0.0
895,1.79,0.0
896,1.792,0.0
897,1.794,0.0
898,1.796,0.0
899,1.798,0.0
900,1.8,0.0
901,1.802,0.0
902,1.804,0.0
903,1.806,0.0
904,1.808,0.0
905,1.81,0.0
906,1.812,0.0
907,1.814,0.0
908,1.816,0.0
909,1.818,0.0
910,1.82,0.0
911,1.822,0.0
912,1.824,0.0
913,1.826,0.0
914,1.828,0.0
915,1.83,0.0
916,1.832,0.0
917,1.834,0.0
918,1.836,0.0
919,1.838,0.0
920,1.84,0.0
921,1.842,0.0
922,1.844,0.0
923,1.846,0.0
924,1.848,0.0
925,1.85,0.0
926,1.852,0.0
927,1.854,0.0
928,1.856,0.0
929,1.858,0.0
930,1.86,0.0
931,1.862,0.0
932,1.864,0.0
933,1.866,0.0
934,1.868,0.0
935,1.87,0.0
936,1.872,0.0
937,1.874,0.0
938,1.8760000000000001,0.0
939,1.8780000000000001,0.0
940,1.8800000000000001,0.0
941,1.8820000000000001,0.0
942,1.8840000000000001,0.0
943,1.8860000000000001,0.0
944,1.8880000000000001,0.0
945,1.8900000000000001,0.0
946,1.8920000000000001,0.0
947,1.8940000000000001,0.0
948,1.8960000000000001,0.0
949,1.8980000000000001,0.0
950,1.9000000000000001,0.0
951,1.9020000000000001,0.0
952,1.9040000000000001,0.0
953,1.9060000000000001,0.0
954,1.9080000000000001,0.0
955,1.9100000000000001,0.0
956,1.9120000000000001,0.0
957,1.9140000000000001,0.0
958,1.9160000000000001,0.0
959,1.9180000000000001,0.0
960,1.92,0.0
961,1.922,0.0
962,1.924,0.0
963,1.926,0.0
964,1.928,0.0
965,1.93,0.0
966,1.932,0.0
967,1.934,0.0
968,1.936,0.0
969,1.938,0.0
970,1.94,0.0
971,1.942,0.0
972,1.944,0.0
973,1.946,0.0
974,1.948,0.0
975,1.95,0.0
976,1.952,0.0
977,1.954,0.0
978,1.956,0.0
979,1.958,0.0
980,1.96,0.0
981,1.962,0.0
982,1.964,0.0
983,1.966,0.0
984,1.968,0.0
985,1.97,0.0
986,1.972,0.0
987,1.974,0.0
988,1.976,0.0
989,1.978,0.0
990,1.98,0.0
991,1.982,0.0
992,1.984,0.0
993,1.986,0.0
994,1.988,0.0
995,1.99,0.0
996,1.992,0.0
997,1.994,0.0
998,1.996,0.0
999,1.998,0.0
