,time,amp
240,0.12,4.055064824511417
241,0.1205,4.044634020275808
242,0.121,4.035288673896484
243,0.1215,4.027032953146971
244,0.122,4.01987053904468
245,0.1225,4.013804624513533
246,0.123,4.0088379132239425
247,0.1235,4.004972618610571
248,0.124,4.002210463068172
249,0.1245,4.000552677325861
250,0.125,4.0
251,0.1255,4.000552677325861
252,0.126,4.002210463068172
253,0.1265,4.004972618610571
254,0.127,4.0088379132239425
255,0.1275,4.013804624513533
256,0.128,4.01987053904468
257,0.1285,4.027032953146971
258,0.129,4.035288673896484
259,0.1295,4.044634020275808
260,0.13,4.055064824511417
261,0.1305,4.0665764335879135
262,0.131,4.079163710938602
263,0.1315,4.092821038311815
264,0.132,4.107542317812285
265,0.1325,4.123320974116868
266,0.133,4.140149956863829
267,0.1335,4.158021743214814
268,0.134,4.17692834058861
269,0.1345,4.1968612895657404
270,0.135,4.217811666962817
271,0.1355,4.239770089075593
272,0.136,4.2627267150895385
273,0.1365,4.28667125065674
274,0.137,4.311592951637827
275,0.1375,4.337480628007629
276,0.138,4.364322647923132
277,0.1385,4.392106941952304
278,0.139,4.420821007462301
279,0.1395,4.450451913165457
280,0.14,4.4809863038214495
281,0.1405,4.5124104050939895
282,0.14100000000000001,4.544710028560266
283,0.14150000000000001,4.5778705768714
284,0.14200000000000002,4.611877049062043
285,0.14250000000000002,4.646714046007219
286,0.14300000000000002,4.682365776024524
287,0.14350000000000002,4.718816060619615
288,0.14400000000000002,4.756048340372978
289,0.1445,4.794045680965889
290,0.145,4.8327907793434015
291,0.1455,4.872265970012156
292,0.146,4.912453231470794
293,0.1465,4.953334192770681
294,0.147,4.994890140204588
295,0.1475,5.0371020241209346
296,0.148,5.079950465861227
297,0.1485,5.123415764818146
298,0.149,5.167477905611804
299,0.1495,5.212116565381649
300,0.15,5.257311121191336
301,0.1505,5.303040657543992
302,0.151,5.3492839740052
303,0.1515,5.396019592930935
304,0.152,5.443225767297732
305,0.1525,5.490880488632316
306,0.153,5.538961495037826
307,0.1535,5.587446279313781
308,0.154,5.636312097166943
309,0.1545,5.685535975510081
310,0.155,5.735094720845719
311,0.1555,5.784964927731892
312,0.156,5.835122987326854
313,0.1565,5.885545096009716
314,0.157,5.936207264073961
315,0.1575,5.9870853244906845
316,0.158,6.038154941738502
317,0.1585,6.089391620696928
318,0.159,6.140770715600061
319,0.1595,6.1922674390474315
320,0.16,6.243856871068738
321,0.1605,6.295513968239259
322,0.161,6.34721357284275
323,0.1615,6.398930422078449
324,0.162,6.450639157309007
325,0.1625,6.5023143333460185
326,0.163,6.553930427769806
327,0.1635,6.605461850280164
328,0.164,6.656882952074766
329,0.1645,6.708168035251822
330,0.165,6.759291362233655
331,0.1655,6.8102271652079
332,0.166,6.860949655582857
333,0.1665,6.911433033453686
334,0.167,6.961651497076093
335,0.1675,7.011579252344064
336,0.168,7.061190522268297
337,0.1685,7.110459556451984
338,0.169,7.159360640560508
339,0.1695,7.207868105781706
340,0.17,7.255956338273337
341,0.1705,7.303599788594364
342,0.171,7.35077298111667
343,0.1715,7.3974505234139185
344,0.17200000000000001,7.443607115624132
345,0.17250000000000001,7.489217559782665
346,0.17300000000000001,7.534256769122317
347,0.17350000000000002,7.578699777337148
348,0.17400000000000002,7.622521747806773
349,0.17450000000000002,7.665697982777838
350,0.17500000000000002,7.708203932499371
351,0.17550000000000002,7.750015204308747
352,0.176,7.79110757166508
353,0.1765,7.831456983126752
354,0.177,7.871039571269886
355,0.1775,7.909831661544644
356,0.178,7.947809781066088
357,0.1785,7.984950667336539
358,0.179,8.021231276896314
359,0.1795,8.056628793899703
360,0.18,8.091120638613173
361,0.1805,8.12468447583276
362,0.181,8.15729822321761
363,0.1815,8.18894005953671
364,0.182,8.219588432825905
365,0.1825,8.249222068452198
366,0.183,8.277819977082526
367,0.1835,8.30536146255415
368,0.184,8.331826129643813
369,0.1845,8.357193891732928
370,0.185,8.38144497836605
371,0.1855,8.40455994269989
372,0.186,8.426519668840262
373,0.1865,8.447305379064325
374,0.187,8.466898640925503
375,0.1875,8.48528137423857
376,0.188,8.50243585794242
377,0.1885,8.51834473683802
378,0.189,8.532991028199168
379,0.1895,8.546358128253672
380,0.19,8.558429818532668
381,0.1905,8.569190272085706
382,0.191,8.578624059559537
383,0.1915,8.586716155138248
384,0.192,8.59345194234275
385,0.1925,8.598817219687461
386,0.193,8.602798206192219
387,0.1935,8.605381546747362
388,0.194,8.606554317330161
389,0.1945,8.606304030070637
390,0.195,8.604618638164974
391,0.1955,8.601486540634816
392,0.196,8.59689658693066
393,0.1965,8.590838081377711
394,0.197,8.583300787462656
395,0.1975,8.574274931959735
396,0.198,8.563751208894674
397,0.1985,8.55172078334504
398,0.199,8.538175295075646
399,0.1995,8.523106862007694
400,0.2,8.5065080835204
401,0.2005,8.488372043583931
402,0.201,8.468692313722485
403,0.2015,8.447462955806467
404,0.202,8.424678524672746
405,0.2025,8.400334070572033
406,0.203,8.37442514144249
407,0.20350000000000001,8.346947785008759
408,0.20400000000000001,8.317898550705626
409,0.20450000000000002,8.287274491425611
410,0.20500000000000002,8.255073165089884
411,0.20550000000000002,8.221292636041868
412,0.20600000000000002,8.185931476263054
413,0.20650000000000002,8.148988766410575
414,0.20700000000000002,8.11046409667612
415,0.20750000000000002,8.070357567465894
416,0.20800000000000002,8.028669789901349
417,0.2085,7.985401886140476
418,0.209,7.940555489519533
419,0.2095,7.89413274451516
420,0.21,7.846136306526811
421,0.2105,7.7965693414796355
422,0.211,7.7454355252478635
423,0.2115,7.692739042898923
424,0.212,7.638484587758509
425,0.2125,7.582677360296927
426,0.213,7.52532306683708
427,0.2135,7.466427918084548
428,0.214,7.405998627480238
429,0.2145,7.344042409376181
430,0.215,7.280566977035107
431,0.2155,7.215580540454493
432,0.216,7.149091804015779
433,0.2165,7.081109963959668
434,0.217,7.011644705688281
435,0.2175,6.940706200895148
436,0.218,6.868305104524067
437,0.2185,6.794452551557819
438,0.219,6.719160153637893
439,0.2195,6.642439995516416
440,0.22,6.564304631341505
441,0.2205,6.484767080777311
442,0.221,6.403840824960184
443,0.2215,6.3215398022923
444,0.222,6.237878404074239
445,0.2225,6.152871469978105
446,0.223,6.066534283362662
447,0.2235,5.978882566432219
448,0.224,5.8899324752409274
449,0.2245,5.799700594544251
450,0.225,5.70820393249937
451,0.2255,5.615459915216476
452,0.226,5.521486381162758
453,0.2265,5.42630157542111
454,0.227,5.329924143805599
455,0.2275,5.2323731268356735
456,0.228,5.133667953571297
457,0.2285,5.033828435311191
458,0.229,4.93287475915632
459,0.2295,4.8308274814409495
460,0.23,4.727707521033592
461,0.2305,4.623536152510142
462,0.231,4.518334999201623
463,0.2315,4.4121260261190605
464,0.232,4.304931532757853
465,0.2325,4.196774145784245
466,0.233,4.087676811606512
467,0.2335,3.977662788833358
468,0.234,3.8667556406222827
469,0.23450000000000001,3.7549792269206015
470,0.23500000000000001,3.6423576966017794
471,0.23550000000000001,3.5289154794999362
472,0.23600000000000002,3.4146772783452484
473,0.23650000000000002,3.2996680606031945
474,0.23700000000000002,3.183913050220397
475,0.23750000000000002,3.067437719280033
476,0.23800000000000002,2.9502677795697845
477,0.23850000000000002,2.8324291740652425
478,0.23900000000000002,2.713948068331753
479,0.23950000000000002,2.5948508418478413
480,0.24,2.4751640792531484
481,0.2405,2.3549145615240006
482,0.241,2.234129257079804
483,0.2415,2.1128353128232993
484,0.242,1.9910600451178637
485,0.2425,1.868830930705034
486,0.243,1.7461755975655326
487,0.2435,1.6231218157268974
488,0.244,1.499697488020991
489,0.2445,1.3759306407947733
490,0.245,1.2518494145774115
491,0.2455,1.1274820547071347
492,0.246,1.002856901921185
493,0.2465,0.8780023829120538
494,0.247,0.7529470008534047
495,0.2475,0.6277193258990825
496,0.248,0.5023479856584374
497,0.2485,0.3768616556513673
498,0.249,0.2512890497465599
499,0.2495,0.1256589105861096
500,0.25,2.449293598294706e-15
501,0.2505,-0.12565891058610465
502,0.251,-0.25128904974655514
503,0.2515,-0.3768616556513625
504,0.252,-0.5023479856584324
505,0.2525,-0.6277193258990776
506,0.253,-0.7529470008533998
507,0.2535,-0.8780023829120489
508,0.254,-1.0028569019211802
509,0.2545,-1.12748205470713
510,0.255,-1.2518494145774066
511,0.2555,-1.3759306407947685
512,0.256,-1.4996974880209861
513,0.2565,-1.6231218157268925
514,0.257,-1.7461755975655278
515,0.2575,-1.868830930705029
516,0.258,-1.991060045117859
517,0.2585,-2.112835312823295
518,0.259,-2.2341292570797995
519,0.2595,-2.3549145615239953
520,0.26,-2.4751640792531435
521,0.2605,-2.5948508418478466
522,0.261,-2.713948068331758
523,0.2615,-2.8324291740652416
524,0.262,-2.9502677795697863
525,0.2625,-3.0674377192800346
526,0.263,-3.1839130502203963
527,0.2635,-3.2996680606032
528,0.264,-3.4146772783452537
529,0.2645,-3.5289154794999353
530,0.265,-3.642357696601784
531,0.2655,-3.7549792269206064
532,0.266,-3.866755640622282
533,0.2665,-3.977662788833354
534,0.267,-4.087676811606514
535,0.2675,-4.196774145784245
536,0.268,-4.304931532757852
537,0.2685,-4.412126026119064
538,0.269,-4.518334999201622
539,0.2695,-4.623536152510141
540,0.27,-4.727707521033596
541,0.2705,-4.830827481440949
542,0.271,-4.9328747591563165
543,0.2715,-5.033828435311193
544,0.272,-5.133667953571296
545,0.2725,-5.232373126835673
546,0.273,-5.329924143805603
547,0.2735,-5.42630157542111
548,0.274,-5.521486381162757
549,0.2745,-5.61545991521648
550,0.275,-5.708203932499371
551,0.2755,-5.799700594544252
552,0.276,-5.889932475240928
553,0.2765,-5.978882566432215
554,0.277,-6.066534283362662
555,0.2775,-6.152871469978108
556,0.278,-6.237878404074239
557,0.2785,-6.3215398022923
558,0.279,-6.403840824960188
559,0.2795,-6.484767080777312
560,0.28,-6.564304631341505
561,0.2805,-6.642439995516417
562,0.281,-6.719160153637893
563,0.28150000000000003,-6.79445255155782
564,0.28200000000000003,-6.868305104524071
565,0.28250000000000003,-6.94070620089515
566,0.28300000000000003,-7.011644705688282
567,0.28350000000000003,-7.081109963959671
568,0.28400000000000003,-7.149091804015781
569,0.28450000000000003,-7.215580540454493
570,0.28500000000000003,-7.280566977035107
571,0.28550000000000003,-7.344042409376181
572,0.28600000000000003,-7.405998627480239
573,0.28650000000000003,-7.466427918084551
574,0.28700000000000003,-7.525323066837083
575,0.28750000000000003,-7.582677360296928
576,0.28800000000000003,-7.63848458775851
577,0.2885,-7.692739042898918
578,0.289,-7.745435525247858
579,0.2895,-7.79656934147963
580,0.29,-7.846136306526805
581,0.2905,-7.894132744515156
582,0.291,-7.9405554895195305
583,0.2915,-7.985401886140473
584,0.292,-8.028669789901347
585,0.2925,-8.070357567465894
586,0.293,-8.110464096676118
587,0.2935,-8.148988766410575
588,0.294,-8.185931476263054
589,0.2945,-8.221292636041866
590,0.295,-8.255073165089884
591,0.2955,-8.28727449142561
592,0.296,-8.317898550705625
593,0.2965,-8.346947785008759
594,0.297,-8.374425141442488
595,0.2975,-8.400334070572033
596,0.298,-8.424678524672746
597,0.2985,-8.447462955806467
598,0.299,-8.468692313722485
599,0.2995,-8.48837204358393
600,0.3,-8.5065080835204
601,0.3005,-8.523106862007694
602,0.301,-8.538175295075646
603,0.3015,-8.55172078334504
604,0.302,-8.563751208894676
605,0.3025,-8.574274931959735
606,0.303,-8.583300787462656
607,0.3035,-8.590838081377713
608,0.304,-8.59689658693066
609,0.3045,-8.601486540634816
610,0.305,-8.604618638164975
611,0.3055,-8.606304030070637
612,0.306,-8.606554317330161
613,0.3065,-8.605381546747363
614,0.307,-8.602798206192219
615,0.3075,-8.598817219687461
616,0.308,-8.593451942342751
617,0.3085,-8.586716155138248
618,0.309,-8.578624059559537
619,0.3095,-8.56919027208571
620,0.31,-8.55842981853267
621,0.3105,-8.546358128253672
622,0.311,-8.53299102819917
623,0.3115,-8.518344736838023
624,0.312,-8.502435857942421
625,0.3125,-8.485281374238573
626,0.313,-8.466898640925503
627,0.3135,-8.447305379064327
628,0.314,-8.42651966884026
629,0.3145,-8.40455994269989
630,0.315,-8.38144497836605
631,0.3155,-8.357193891732926
632,0.316,-8.331826129643813
633,0.3165,-8.30536146255415
634,0.317,-8.277819977082526
635,0.3175,-8.2492220684522
636,0.318,-8.219588432825907
637,0.3185,-8.188940059536707
638,0.319,-8.15729822321761
639,0.3195,-8.12468447583276
640,0.32,-8.091120638613173
641,0.3205,-8.056628793899705
642,0.321,-8.021231276896318
643,0.3215,-7.9849506673365385
644,0.322,-7.947809781066088
645,0.3225,-7.909831661544645
646,0.323,-7.871039571269883
647,0.3235,-7.8314569831267535
648,0.324,-7.791107571665079
649,0.3245,-7.750015204308744
650,0.325,-7.70820393249937
651,0.3255,-7.66569798277784
652,0.326,-7.62252174780677
653,0.3265,-7.578699777337147
654,0.327,-7.534256769122318
655,0.3275,-7.48921755978266
656,0.328,-7.443607115624131
657,0.3285,-7.397450523413917
658,0.329,-7.350772981116666
659,0.3295,-7.303599788594362
660,0.33,-7.2559563382733385
661,0.3305,-7.207868105781702
662,0.331,-7.159360640560511
663,0.3315,-7.110459556451984
664,0.332,-7.061190522268292
665,0.3325,-7.011579252344064
666,0.333,-6.96165149707609
667,0.3335,-6.911433033453682
668,0.334,-6.860949655582856
669,0.3345,-6.810227165207902
670,0.335,-6.759291362233651
671,0.3355,-6.7081680352518225
672,0.336,-6.656882952074766
673,0.3365,-6.605461850280158
674,0.337,-6.553930427769806
675,0.3375,-6.502314333346018
676,0.338,-6.450639157309003
677,0.3385,-6.398930422078447
678,0.339,-6.347213572842749
679,0.3395,-6.2955139682392565
680,0.34,-6.24385687106874
681,0.3405,-6.192267439047432
682,0.341,-6.1407707156000555
683,0.3415,-6.089391620696928
684,0.342,-6.038154941738501
685,0.3425,-5.98708532449068
686,0.343,-5.9362072640739605
687,0.3435,-5.885545096009716
688,0.34400000000000003,-5.835122987326851
689,0.34450000000000003,-5.784964927731896
690,0.34500000000000003,-5.735094720845719
691,0.34550000000000003,-5.685535975510076
692,0.34600000000000003,-5.636312097166946
693,0.34650000000000003,-5.58744627931378
694,0.34700000000000003,-5.538961495037823
695,0.34750000000000003,-5.490880488632318
696,0.34800000000000003,-5.443225767297732
697,0.34850000000000003,-5.396019592930932
698,0.34900000000000003,-5.349283974005203
699,0.34950000000000003,-5.303040657543992
700,0.35000000000000003,-5.257311121191332
701,0.35050000000000003,-5.212116565381652
702,0.35100000000000003,-5.167477905611804
703,0.35150000000000003,-5.1234157648181435
704,0.352,-5.0799504658612324
705,0.3525,-5.037102024120939
706,0.353,-4.994890140204589
707,0.3535,-4.953334192770688
708,0.354,-4.9124532314707965
709,0.3545,-4.8722659700121564
710,0.355,-4.832790779343406
711,0.3555,-4.794045680965892
712,0.356,-4.756048340372977
713,0.3565,-4.718816060619616
714,0.357,-4.682365776024525
715,0.3575,-4.646714046007217
716,0.358,-4.611877049062045
717,0.3585,-4.577870576871402
718,0.359,-4.5447100285602655
719,0.3595,-4.51241040509399
720,0.36,-4.480986303821451
721,0.3605,-4.450451913165457
722,0.361,-4.420821007462305
723,0.3615,-4.392106941952304
724,0.362,-4.364322647923131
725,0.3625,-4.337480628007633
726,0.363,-4.311592951637829
727,0.3635,-4.286671250656739
728,0.364,-4.262726715089542
729,0.3645,-4.239770089075595
730,0.365,-4.217811666962817
731,0.3655,-4.196861289565742
732,0.366,-4.17692834058861
733,0.3665,-4.158021743214812
734,0.367,-4.140149956863831
735,0.3675,-4.123320974116869
736,0.368,-4.1075423178122845
737,0.3685,-4.092821038311817
738,0.369,-4.0791637109386025
739,0.3695,-4.0665764335879135
740,0.37,-4.055064824511419
741,0.3705,-4.044634020275808
742,0.371,-4.035288673896484
743,0.3715,-4.027032953146972
744,0.372,-4.01987053904468
745,0.3725,-4.013804624513533
746,0.373,-4.008837913223943
747,0.3735,-4.004972618610571
748,0.374,-4.002210463068172
749,0.3745,-4.000552677325861
750,0.375,-4.0
751,0.3755,-4.000552677325861
752,0.376,-4.002210463068172
753,0.3765,-4.004972618610571
754,0.377,-4.0088379132239425
755,0.3775,-4.013804624513533
756,0.378,-4.01987053904468
757,0.3785,-4.027032953146971
758,0.379,-4.035288673896483
759,0.3795,-4.044634020275808
760,0.38,-4.055064824511418
761,0.3805,-4.066576433587913
762,0.381,-4.079163710938602
763,0.3815,-4.092821038311816
764,0.382,-4.107542317812284
765,0.3825,-4.123320974116867
766,0.383,-4.14014995686383
767,0.3835,-4.15802174321481
768,0.384,-4.176928340588608
769,0.3845,-4.1968612895657404
770,0.385,-4.217811666962816
771,0.3855,-4.239770089075593
772,0.386,-4.26272671508954
773,0.3865,-4.286671250656739
774,0.387,-4.311592951637827
775,0.3875,-4.337480628007631
776,0.388,-4.36432264792313
777,0.3885,-4.392106941952303
778,0.389,-4.420821007462303
779,0.3895,-4.450451913165455
780,0.39,-4.4809863038214495
781,0.3905,-4.512410405093989
782,0.391,-4.544710028560264
783,0.3915,-4.577870576871399
784,0.392,-4.611877049062043
785,0.3925,-4.646714046007215
786,0.393,-4.682365776024523
787,0.3935,-4.718816060619613
788,0.394,-4.756048340372974
789,0.3945,-4.7940456809658905
790,0.395,-4.832790779343404
791,0.3955,-4.872265970012155
792,0.396,-4.912453231470793
793,0.3965,-4.9533341927706855
794,0.397,-4.994890140204587
795,0.3975,-5.037102024120935
796,0.398,-5.079950465861231
797,0.3985,-5.1234157648181435
798,0.399,-5.167477905611806
799,0.3995,-5.212116565381653
800,0.4,-5.257311121191335
801,0.4005,-5.303040657543992
802,0.401,-5.349283974005205
803,0.4015,-5.396019592930932
804,0.402,-5.443225767297733
805,0.4025,-5.490880488632319
806,0.403,-5.5389614950378245
807,0.4035,-5.587446279313783
808,0.404,-5.636312097166947
809,0.4045,-5.68553597551008
810,0.405,-5.735094720845719
811,0.4055,-5.784964927731897
812,0.406,-5.835122987326858
813,0.40650000000000003,-5.885545096009717
814,0.40700000000000003,-5.936207264073961
815,0.40750000000000003,-5.987085324490688
816,0.40800000000000003,-6.038154941738504
817,0.40850000000000003,-6.089391620696929
818,0.40900000000000003,-6.140770715600067
819,0.40950000000000003,-6.192267439047432
820,0.41000000000000003,-6.243856871068741
821,0.41050000000000003,-6.2955139682392645
822,0.41100000000000003,-6.34721357284275
823,0.41150000000000003,-6.398930422078448
824,0.41200000000000003,-6.450639157309011
825,0.41250000000000003,-6.502314333346022
826,0.41300000000000003,-6.5539304277698065
827,0.41350000000000003,-6.605461850280169
828,0.41400000000000003,-6.656882952074766
829,0.41450000000000004,-6.708168035251823
830,0.41500000000000004,-6.759291362233659
831,0.41550000000000004,-6.810227165207903
832,0.41600000000000004,-6.860949655582857
833,0.4165,-6.9114330334536795
834,0.417,-6.961651497076088
835,0.4175,-7.0115792523440605
836,0.418,-7.061190522268289
837,0.4185,-7.110459556451981
838,0.419,-7.159360640560508
839,0.4195,-7.207868105781699
840,0.42,-7.255956338273336
841,0.4205,-7.30359978859436
842,0.421,-7.3507729811166636
843,0.4215,-7.397450523413914
844,0.422,-7.443607115624128
845,0.4225,-7.489217559782658
846,0.423,-7.534256769122315
847,0.4235,-7.578699777337144
848,0.424,-7.6225217478067675
849,0.4245,-7.6656979827778375
850,0.425,-7.7082039324993605
851,0.4255,-7.750015204308749
852,0.426,-7.791107571665076
853,0.4265,-7.831456983126745
854,0.427,-7.871039571269888
855,0.4275,-7.909831661544644
856,0.428,-7.94780978106608
857,0.4285,-7.984950667336543
858,0.429,-8.021231276896316
859,0.4295,-8.056628793899698
860,0.43,-8.091120638613178
861,0.4305,-8.124684475832758
862,0.431,-8.157298223217603
863,0.4315,-8.18894005953671
864,0.432,-8.219588432825905
865,0.4325,-8.249222068452191
866,0.433,-8.27781997708253
867,0.4335,-8.305361462554151
868,0.434,-8.331826129643806
869,0.4345,-8.357193891732933
870,0.435,-8.381444978366048
871,0.4355,-8.404559942699883
872,0.436,-8.426519668840262
873,0.4365,-8.447305379064325
874,0.437,-8.466898640925496
875,0.4375,-8.485281374238571
876,0.438,-8.502435857942423
877,0.4385,-8.518344736838017
878,0.439,-8.532991028199172
879,0.4395,-8.546358128253672
880,0.44,-8.558429818532662
881,0.4405,-8.569190272085706
882,0.441,-8.578624059559536
883,0.4415,-8.586716155138243
884,0.442,-8.593451942342751
885,0.4425,-8.598817219687463
886,0.443,-8.602798206192215
887,0.4435,-8.605381546747367
888,0.444,-8.606554317330161
889,0.4445,-8.606304030070634
