,time,amp,frequencies,amplitudes,phases,numberOfSignals
120,0.24024024024024024,-0.24283718537858734,,,,
121,0.24224224224224225,-0.19374075123689724,,,,
122,0.24424424424424424,-0.14415393106795907,,,,
123,0.24624624624624625,-0.0942022363276264,,,,
124,0.24824824824824826,-0.04401210202238122,,,,
125,0.2502502502502503,0.0062894333160679146,,,,
126,0.25225225225225223,0.056575049183791346,,,,
127,0.25425425425425424,0.10671746537135851,,,,
128,0.25625625625625625,0.15658976412855702,,,,
129,0.25825825825825827,0.2060657114116925,,,,
130,0.2602602602602603,0.25502007640031094,,,,
131,0.26226226226226224,0.30332894847462605,,,,
132,0.26426426426426425,0.35087005085132966,,,,
133,0.26626626626626626,0.39752305008391264,,,,
134,0.2682682682682683,0.44316986064412633,,,,
135,0.2702702702702703,0.48769494381363454,,,,
136,0.27227227227227224,0.5309856001293193,,,,
137,0.27427427427427425,0.5729322546420195,,,,
138,0.27627627627627627,0.6134287342666611,,,,
139,0.2782782782782783,0.6523725365217907,,,,
140,0.2802802802802803,0.6896650889782622,,,,
141,0.2822822822822823,0.7252119987603973,,,,
142,0.28428428428428426,0.7589232914680882,,,,
143,0.2862862862862863,0.7907136389150935,,,,
144,0.2882882882882883,0.820502575107087,,,,
145,0.2902902902902903,0.8482146999128022,,,,
146,0.2922922922922923,0.8737798699127287,,,,
147,0.29429429429429427,0.8971333759423138,,,,
148,0.2962962962962963,0.9182161068802737,,,,
149,0.2982982982982983,0.9369746992674379,,,,
150,0.3003003003003003,0.9533616723774294,,,,
151,0.3023023023023023,0.9673355483972902,,,,
152,0.30430430430430433,0.9788609574138616,,,,
153,0.3063063063063063,0.987908726940178,,,,
154,0.3083083083083083,0.9944559557552775,,,,
155,0.3103103103103103,0.9984860718705224,,,,
156,0.3123123123123123,0.999988874475714,,,,
157,0.31431431431431434,0.9989605597588275,,,,
158,0.3163163163163163,0.9954037305340127,,,,
159,0.3183183183183183,0.9893273896534936,,,,
160,0.3203203203203203,0.9807469172200398,,,,
161,0.32232232232232233,0.9696840316576875,,,,
162,0.32432432432432434,0.9561667347392508,,,,
163,0.3263263263263263,0.9402292407097596,,,,
164,0.3283283283283283,0.9219118896852252,,,,
165,0.3303303303303303,0.9012610455459449,,,,
166,0.33233233233233234,0.878328978582769,,,,
167,0.33433433433433435,0.8531737331933924,,,,
168,0.3363363363363363,0.8258589809635438,,,,
169,0.3383383383383383,0.7964538595049301,,,,
170,0.34034034034034033,0.76503279745789,,,,
171,0.34234234234234234,0.7316753261016786,,,,
172,0.34434434434434436,0.6964658780492222,,,,
173,0.34634634634634637,0.6594935735358953,,,,
174,0.3483483483483483,0.6208519948432446,,,,
175,0.35035035035035034,0.5806389494286068,,,,
176,0.35235235235235235,0.5389562223602165,,,,
177,0.35435435435435436,0.49590931868438975,,,,
178,0.3563563563563564,0.4516071963768956,,,,
179,0.35835835835835833,0.4061619905544733,,,,
180,0.36036036036036034,0.3596887296445368,,,,
181,0.36236236236236236,0.3123050442314892,,,,
182,0.36436436436436437,0.2641308693166063,,,,
183,0.3663663663663664,0.2152881407450906,,,,
184,0.3683683683683684,0.1659004865687139,,,,
185,0.37037037037037035,0.11609291412523105,,,,
186,0.37237237237237236,0.0659914936266216,,,,
187,0.3743743743743744,0.015723039057040613,,,,
188,0.3763763763763764,-0.034585212811817416,,,,
189,0.3783783783783784,-0.08480592447550901,,,,
190,0.38038038038038036,-0.13481198000658376,,,,
191,0.38238238238238237,-0.18447680680349163,,,,
192,0.3843843843843844,-0.23367469596425144,,,,
193,0.3863863863863864,-0.28228112047397214,,,,
194,0.3883883883883884,-0.33017305040083694,,,,
195,0.39039039039039036,-0.37722926430276815,,,,
196,0.3923923923923924,-0.4233306560565341,,,,
197,0.3943943943943944,-0.46836053633265995,,,,
198,0.3963963963963964,-0.5122049279531135,,,,
199,0.3983983983983984,-0.5547528543841176,,,,
200,0.40040040040040037,-0.5958966206338965,,,,
201,0.4024024024024024,-0.6355320858443827,,,,
202,0.4044044044044044,-0.6735589268868657,,,,
203,0.4064064064064064,-0.7098808922944282,,,,
204,0.4084084084084084,-0.7444060458884184,,,,
205,0.41041041041041043,-0.7770469994822888,,,,
206,0.4124124124124124,-0.807721134073806,,,,
207,0.4144144144144144,-0.8363508089657762,,,,
208,0.4164164164164164,-0.862863558285931,,,,
209,0.4184184184184184,-0.8871922744086038,,,,
210,0.42042042042042044,-0.9092753778138881,,,,
211,0.4224224224224224,-0.9290569729543624,,,,
212,0.4244244244244244,-0.946486989734852,,,,
213,0.4264264264264264,-0.9615213102471255,,,,
214,0.42842842842842843,-0.9741218804387363,,,,
215,0.43043043043043044,-0.9842568064333685,,,,
216,0.43243243243243246,-0.9919004352588771,,,,
217,0.4344344344344344,-0.9970334197786901,,,,
218,0.4364364364364364,-0.9996427676622299,,,,
219,0.43843843843843844,-0.9997218742703887,,,,
220,0.44044044044044045,-0.9972705393728327,,,,
221,0.44244244244244246,-0.9922949676548137,,,,
222,0.4444444444444444,-0.9848077530122081,,,,
223,0.44644644644644643,-0.9748278466745344,,,,
224,0.44844844844844844,-0.9623805092366339,,,,
225,0.45045045045045046,-0.9474972467204297,,,,
226,0.45245245245245247,-0.9302157308286043,,,,
227,0.4544544544544544,-0.9105797035920357,,,,
228,0.45645645645645644,-0.8886388666523561,,,,
229,0.45845845845845845,-0.8644487554598653,,,,
230,0.46046046046046046,-0.838070598705227,,,,
231,0.4624624624624625,-0.8095711633407437,,,,
232,0.46446446446446443,-0.7790225855834922,,,,
233,0.46646646646646645,-0.7465021883280522,,,,
234,0.46846846846846846,-0.7120922854310259,,,,
235,0.47047047047047047,-0.6758799733626797,,,,
236,0.4724724724724725,-0.6379569107531127,,,,
237,0.4744744744744745,-0.5984190863909264,,,,
238,0.47647647647647645,-0.5573665762616435,,,,
239,0.47847847847847846,-0.5149032902408127,,,,
240,0.4804804804804805,-0.4711367090830182,,,,
241,0.4824824824824825,-0.4261776123724359,,,,
242,0.4844844844844845,-0.38013979812359594,,,,
243,0.48648648648648646,-0.33313979474205874,,,,
244,0.48848848848848847,-0.28529656607405124,,,,
245,0.4904904904904905,-0.2367312102916798,,,,
246,0.4924924924924925,-0.18756665337583744,,,,
247,0.4944944944944945,-0.1379273379726542,,,,
248,0.4964964964964965,-0.08793890841106036,,,,
249,0.4984984984984985,-0.037727892678718344,,,,
250,0.5005005005005005,0.012578617838741387,,,,
251,0.5025025025025025,0.062853290044482,,,,
252,0.5045045045045045,0.11296887142907083,,,,
253,0.5065065065065065,0.16279851216509383,,,,
254,0.5085085085085085,0.21221608618250712,,,,
255,0.5105105105105106,0.2610965104120889,,,,
256,0.5125125125125125,0.30931606138886764,,,,
257,0.5145145145145145,0.3567526884142302,,,,
258,0.5165165165165165,0.4032863224839811,,,,
259,0.5185185185185185,0.4487991802004618,,,,
260,0.5205205205205206,0.49317606189947527,,,,
261,0.5225225225225225,0.5363046432373816,,,,
262,0.5245245245245245,0.5780757595003697,,,,
263,0.5265265265265265,0.6183836819162155,,,,
264,0.5285285285285285,0.6571263852691872,,,,
265,0.5305305305305306,0.6942058061407224,,,,
266,0.5325325325325325,0.729528091122188,,,,
267,0.5345345345345345,0.7630038343715255,,,,
268,0.5365365365365365,0.794548303912444,,,,
269,0.5385385385385385,0.8240816561033636,,,,
270,0.5405405405405406,0.8515291377333113,,,,
271,0.5425425425425425,0.8768212752331535,,,,
272,0.5445445445445445,0.8998940505233172,,,,
273,0.5465465465465466,0.9206890630528628,,,,
274,0.5485485485485485,0.9391536776197674,,,,
275,0.5505505505505506,0.955241157598287,,,,
276,0.5525525525525525,0.9689107832361491,,,,
277,0.5545545545545546,0.9801279547221765,,,,
278,0.5565565565565566,0.9888642797634356,,,,
279,0.5585585585585585,0.9950976454502659,,,,
280,0.5605605605605606,0.9988122742272691,,,,
281,0.5625625625625625,0.9999987638285974,,,,
282,0.5645645645645646,0.9986541110764564,,,,
283,0.5665665665665666,0.9947817194825853,,,,
284,0.5685685685685685,0.9883913906334731,,,,
285,0.5705705705705706,0.9794992993811166,,,,
286,0.5725725725725725,0.9681279529021191,,,,
287,0.5745745745745746,0.9543061337287487,,,,
288,0.5765765765765766,0.9380688268961663,,,,
289,0.5785785785785785,0.9194571313902061,,,,
290,0.5805805805805806,0.8985181561198674,,,,
291,0.5825825825825826,0.8753049006778133,,,,
292,0.5845845845845846,0.849876121190686,,,,
293,0.5865865865865866,0.8222961815988101,,,,
294,0.5885885885885885,0.7926348907416857,,,,
295,0.5905905905905906,0.7609673256616676,,,,
296,0.5925925925925926,0.7273736415730501,,,,
297,0.5945945945945946,0.6919388689775465,,,,
298,0.5965965965965966,0.6547526984397356,,,,
299,0.5985985985985985,0.6159092535671818,,,,
300,0.6006006006006006,0.5755068527698897,,,,
301,0.6026026026026026,0.5336477604021237,,,,
302,0.6046046046046046,0.49043792791642066,,,,
303,0.6066066066066066,0.4459867256850764,,,,
304,0.6086086086086087,0.4004066661678029,,,,
305,0.6106106106106106,0.35381311912633967,,,,
306,0.6126126126126126,0.3063240196067847,,,,
307,0.6146146146146146,0.25805956942885006,,,,
308,0.6166166166166166,0.2091419329375692,,,,
309,0.6186186186186187,0.15969492778754804,,,,
310,0.6206206206206206,0.10984371154250068,,,,
311,0.6226226226226226,0.059714464883210826,,,,
312,0.6246246246246246,0.009434072225896204,,,,
313,0.6266266266266266,-0.040870199440710075,,,,
314,0.6286286286286287,-0.0910710226866408,,,,
315,0.6306306306306306,-0.14104133192491902,,,,
316,0.6326326326326326,-0.19065464503306223,,,,
317,0.6346346346346347,-0.23978538349773515,,,,
318,0.6366366366366366,-0.28830919027222074,,,,
319,0.6386386386386387,-0.33610324454221807,,,,
320,0.6406406406406406,-0.3830465726031661,,,,
321,0.6426426426426426,-0.42902035406232464,,,,
322,0.6446446446446447,-0.4739082225904443,,,,
323,0.6466466466466466,-0.5175965604618762,,,,
324,0.6486486486486487,-0.559974786137596,,,,
325,0.6506506506506506,-0.6009356341631232,,,,
326,0.6526526526526526,-0.6403754266730234,,,,
327,0.6546546546546547,-0.6781943358146663,,,,
328,0.6566566566566566,-0.7142966364270207,,,,
329,0.6586586586586587,-0.7485909483349902,,,,
330,0.6606606606606606,-0.7809904676459168,,,,
331,0.6626626626626626,-0.811413186462865,,,,
332,0.6646646646646647,-0.8397821004585388,,,,
333,0.6666666666666666,-0.8660254037844377,,,,
334,0.6686686686686687,-0.8900766708219066,,,,
335,0.6706706706706707,-0.9118750243150328,,,,
336,0.6726726726726726,-0.9313652894598532,,,,
337,0.6746746746746747,-0.9484981335597954,,,,
338,0.6766766766766766,-0.9632301908939117,,,,
339,0.6786786786786787,-0.9755241724818386,,,,
340,0.6806806806806807,-0.9853489604676164,,,,
341,0.6826826826826827,-0.9926796868835202,,,,
342,0.6846846846846847,-0.9974977965944997,,,,
343,0.6866866866866866,-0.9997910942639261,,,,
344,0.6886886886886887,-0.9995537752217639,,,,
345,0.6906906906906907,-0.9967864401570344,,,,
346,0.6926926926926927,-0.9914960935973846,,,,
347,0.6946946946946947,-0.9836961261796106,,,,
348,0.6966966966966966,-0.9734062807560033,,,,
349,0.6986986986986987,-0.9606526024223209,,,,
350,0.7007007007007007,-0.9454673725938645,,,,
351,0.7027027027027027,-0.9278890272965092,,,,
352,0.7047047047047047,-0.9079620598795463,,,,
353,0.7067067067067067,-0.8857369083965295,,,,
354,0.7087087087087087,-0.8612698279392311,,,,
355,0.7107107107107107,-0.8346227482478179,,,,
356,0.7127127127127127,-0.8058631169576699,,,,
357,0.7147147147147147,-0.7750637288796026,,,,
358,0.7167167167167167,-0.7423025417456105,,,,
359,0.7187187187187187,-0.7076624788865059,,,,
360,0.7207207207207207,-0.6712312193409045,,,,
361,0.7227227227227228,-0.6331009759268206,,,,
362,0.7247247247247247,-0.5933682618376198,,,,
363,0.7267267267267267,-0.5521336463530729,,,,
364,0.7287287287287287,-0.5095015002838731,,,,
365,0.7307307307307307,-0.46557973179395734,,,,
366,0.7327327327327328,-0.4204795132692148,,,,
367,0.7347347347347347,-0.3743149999240196,,,,
368,0.7367367367367368,-0.3272030408577727,,,,
369,0.7387387387387387,-0.2792628832928314,,,,
370,0.7407407407407407,-0.23061587074244178,,,,
371,0.7427427427427428,-0.18138513587264948,,,,
372,0.7447447447447447,-0.1316952888356258,,,,
373,0.7467467467467468,-0.08167210186320559,,,,
374,0.7487487487487487,-0.03144219091911983,,,,
375,0.7507507507507507,0.01886730478446403,,,,
376,0.7527527527527528,0.06912904459478475,,,,
377,0.7547547547547547,0.11921580873617328,,,,
378,0.7567567567567568,0.1690008203218487,,,,
379,0.7587587587587588,0.21835806624464482,,,,
380,0.7607607607607607,0.2671626161345204,,,,
381,0.7627627627627628,0.31529093857550133,,,,
382,0.7647647647647647,0.3626212137816655,,,,
383,0.7667667667667668,0.40903364194074754,,,,
384,0.7687687687687688,0.4544107464448756,,,,
385,0.7707707707707707,0.49863767124098946,,,,
386,0.7727727727727728,0.5416024715481909,,,,
387,0.7747747747747747,0.583196397206271,,,,
388,0.7767767767767768,0.623314167938217,,,,
389,0.7787787787787788,0.6618542398298681,,,,
390,0.7807807807807807,0.6987190623523647,,,,
391,0.7827827827827828,0.7338153252767274,,,,
392,0.7847847847847848,0.7670541948555982,,,,
393,0.7867867867867868,0.7983515386744052,,,,
394,0.7887887887887888,0.8276281386027304,,,,
395,0.7907907907907907,0.8548098913069251,,,,
396,0.7927927927927928,0.8798279958164285,,,,
397,0.7947947947947948,0.9026191276690331,,,,
398,0.7967967967967968,0.9231255991943128,,,,
399,0.7987987987987988,0.9412955055295024,,,,
400,0.8008008008008007,0.9570828559982699,,,,
401,0.8028028028028028,0.9704476905197971,,,,
402,0.8048048048048048,0.9813561807535588,,,,
403,0.8068068068068068,0.9897807157237835,,,,
404,0.8088088088088088,0.9956999717068377,,,,
405,0.8108108108108109,0.9990989662046814,,,,
406,0.8128128128128128,0.999969095867747,,,,
407,0.8148148148148148,0.9983081582712683,,,,
408,0.8168168168168168,0.9941203574899394,,,,
409,0.8188188188188188,0.9874162934567893,,,,
410,0.8208208208208209,0.9782129351332082,,,,
411,0.8228228228228228,0.966533577558042,,,,
412,0.8248248248248248,0.9524077828844523,,,,
413,0.8268268268268268,0.9358713055538119,,,,
414,0.8288288288288288,0.9169660017960133,,,,
415,0.8308308308308309,0.8957397236852555,,,,
416,0.8328328328328328,0.8722461980194866,,,,
417,0.8348348348348348,0.846544890330061,,,,
418,0.8368368368368369,0.8187008543658286,,,,
419,0.8388388388388388,0.7887845674326323,,,,
420,0.8408408408408409,0.7568717520049928,,,,
421,0.8428428428428428,0.7230431840615106,,,,
422,0.8448448448448448,0.6873844886291118,,,,
423,0.8468468468468469,0.6499859230536458,,,,
424,0.8488488488488488,0.6109421485454251,,,,
425,0.8508508508508509,0.570351990577901,,,,
426,0.8528528528528528,0.5283181887460512,,,,
427,0.8548548548548548,0.48494713671749085,,,,
428,0.8568568568568569,0.4403486129346196,,,,
429,0.8588588588588588,0.39463550274944137,,,,
430,0.8608608608608609,0.3479235126942847,,,,
431,0.8628628628628628,0.3003308776117516,,,,
432,0.8648648648648649,0.25197806138512313,,,,
433,0.8668668668668669,0.202987452026763,,,,
434,0.8688688688688688,0.15348305189621822,,,,
435,0.8708708708708709,0.10359016383223804,,,,
436,0.8728728728728729,0.053435073993059974,,,,
437,0.8748748748748749,0.003144732207735646,,,,
438,0.8768768768768769,-0.0471535693523061,,,,
439,0.8788788788788788,-0.09733251836829925,,,,
440,0.8808808808808809,-0.14726510462014103,,,,
441,0.8828828828828829,-0.19682494146770502,,,,
442,0.8848848848848849,-0.24588658575384958,,,,
443,0.8868868868868869,-0.29432585531928085,,,,
444,0.8888888888888888,-0.34202014332566755,,,,
445,0.8908908908908909,-0.3888487285913861,,,,
446,0.8928928928928929,-0.434693081154394,,,,
447,0.8948948948948949,-0.479437162288811,,,,
448,0.8968968968968969,-0.5229677182158005,,,,
449,0.8988988988988988,-0.5651745667653906,,,,
450,0.9009009009009009,-0.6059508762635486,,,,
451,0.9029029029029029,-0.6451934359386909,,,,
452,0.9049049049049049,-0.6828029171631891,,,,
453,0.9069069069069069,-0.7186841248685382,,,,
454,0.9089089089089089,-0.7527462384979544,,,,
455,0.9109109109109109,-0.7849030418864039,,,,
456,0.9129129129129129,-0.8150731414862615,,,,
457,0.914914914914915,-0.8431801723862217,,,,
458,0.9169169169169169,-0.869152991601998,,,,
459,0.9189189189189189,-0.8929258581495676,,,,
460,0.9209209209209209,-0.9144385994451648,,,,
461,0.9229229229229229,-0.9336367636108452,,,,
462,0.924924924924925,-0.9504717573001118,,,,
463,0.9269269269269269,-0.9649009686947382,,,,
464,0.9289289289289289,-0.9768878753614918,,,,
465,0.9309309309309309,-0.9864021366957145,,,,
466,0.9329329329329329,-0.9934196707178107,,,,
467,0.934934934934935,-0.9979227150282433,,,,
468,0.9369369369369369,-0.9998998717667489,,,,
469,0.938938938938939,-0.9993461364619809,,,,
470,0.9409409409409409,-0.9962629106985545,,,,
471,0.9429429429429429,-0.9906579985694319,,,,
472,0.944944944944945,-0.9825455869226282,,,,
473,0.9469469469469469,-0.9719462094522342,,,,
474,0.948948948948949,-0.9588866947246495,,,,
475,0.950950950950951,-0.943400098271581,,,,
476,0.9529529529529529,-0.9255256189216792,,,,
477,0.954954954954955,-0.9053084995825966,,,,
478,0.9569569569569569,-0.8827999127246198,,,,
479,0.958958958958959,-0.8580568308556878,,,,
480,0.960960960960961,-0.8311418823156941,,,,
481,0.9629629629629629,-0.8021231927550444,,,,
482,0.964964964964965,-0.7710742126987256,,,,
483,0.9669669669669669,-0.7380735316323401,,,,
484,0.968968968968969,-0.7032046790806827,,,,
485,0.970970970970971,-0.6665559131823736,,,,
486,0.9729729729729729,-0.6282199972956443,,,,
487,0.974974974974975,-0.5882939652008045,,,,
488,0.9769769769769769,-0.54687887549363,,,,
489,0.978978978978979,-0.5040795557913245,,,,
490,0.980980980980981,-0.4600043373986111,,,,
491,0.9829829829829829,-0.41476478110541054,,,,
492,0.984984984984985,-0.3684753948102505,,,,
493,0.986986986986987,-0.3212533436841446,,,,
494,0.988988988988989,-0.273218153608467,,,,
495,0.990990990990991,-0.22449140863757405,,,,
496,0.992992992992993,-0.17519644325186723,,,,
497,0.994994994994995,-0.12545803018029808,,,,
498,0.996996996996997,-0.07540206458240392,,,,
499,0.998998998998999,-0.02515524538937491,,,,
500,1.001001001001001,0.025155245389376503,,,,
501,1.003003003003003,0.07540206458240196,,,,
502,1.005005005005005,0.12545803018029614,,,,
503,1.007007007007007,0.17519644325186529,,,,
504,1.009009009009009,0.22449140863756867,,,,
505,1.011011011011011,0.2732181536084686,,,,
506,1.013013013013013,0.3212533436841427,,,,
507,1.015015015015015,0.36847539481024866,,,,
508,1.017017017017017,0.41476478110540554,,,,
509,1.019019019019019,0.46000433739860935,,,,
510,1.021021021021021,0.5040795557913258,,,,
511,1.023023023023023,0.5468788754936283,,,,
512,1.025025025025025,0.5882939652008029,,,,
513,1.027027027027027,0.6282199972956399,,,,
514,1.029029029029029,0.6665559131823695,,,,
515,1.031031031031031,0.7032046790806838,,,,
516,1.033033033033033,0.7380735316323388,,,,
517,1.035035035035035,0.7710742126987243,,,,
518,1.037037037037037,0.8021231927550433,,,,
519,1.039039039039039,0.831141882315691,,,,
520,1.0410410410410411,0.8580568308556886,,,,
521,1.043043043043043,0.8827999127246188,,,,
522,1.045045045045045,0.9053084995825958,,,,
523,1.047047047047047,0.9255256189216771,,,,
524,1.049049049049049,0.9434000982715803,,,,
525,1.0510510510510511,0.9588866947246499,,,,
526,1.053053053053053,0.9719462094522336,,,,
527,1.055055055055055,0.9825455869226277,,,,
528,1.057057057057057,0.9906579985694313,,,,
529,1.059059059059059,0.996262910698554,,,,
530,1.0610610610610611,0.9993461364619809,,,,
531,1.063063063063063,0.9998998717667489,,,,
532,1.065065065065065,0.9979227150282434,,,,
533,1.067067067067067,0.9934196707178109,,,,
534,1.069069069069069,0.9864021366957154,,,,
535,1.0710710710710711,0.9768878753614922,,,,
536,1.073073073073073,0.9649009686947387,,,,
537,1.075075075075075,0.9504717573001124,,,,
538,1.077077077077077,0.9336367636108472,,,,
539,1.079079079079079,0.914438599445167,,,,
540,1.0810810810810811,0.8929258581495685,,,,
541,1.083083083083083,0.869152991601999,,,,
542,1.085085085085085,0.8431801723862227,,,,
543,1.087087087087087,0.8150731414862648,,,,
544,1.089089089089089,0.7849030418864074,,,,
545,1.0910910910910911,0.7527462384979557,,,,
546,1.093093093093093,0.7186841248685395,,,,
547,1.095095095095095,0.6828029171631905,,,,
548,1.097097097097097,0.6451934359386952,,,,
549,1.0990990990990992,0.6059508762635474,,,,
550,1.1011011011011012,0.5651745667653922,,,,
551,1.103103103103103,0.5229677182158021,,,,
552,1.105105105105105,0.4794371622888127,,,,
553,1.107107107107107,0.4346930811543989,,,,
554,1.1091091091091092,0.38884872859138786,,,,
555,1.1111111111111112,0.3420201433256694,,,,
556,1.1131131131131131,0.29432585531928274,,,,
557,1.115115115115115,0.2458865857538515,,,,
558,1.117117117117117,0.19682494146770693,,,,
559,1.1191191191191192,0.14726510462013945,,,,
560,1.1211211211211212,0.09733251836830119,,,,
561,1.1231231231231231,0.04715356935230806,,,,
562,1.125125125125125,-0.0031447322077336865,,,,
563,1.127127127127127,-0.05343507399305447,,,,
564,1.1291291291291292,-0.10359016383223962,,,,
565,1.1311311311311312,-0.1534830518962163,,,,
566,1.1331331331331331,-0.20298745202676108,,,,
567,1.135135135135135,-0.25197806138512124,,,,
568,1.137137137137137,-0.3003308776117463,,,,
569,1.1391391391391392,-0.3479235126942862,,,,
570,1.1411411411411412,-0.39463550274943954,,,,
571,1.1431431431431431,-0.4403486129346178,,,,
572,1.145145145145145,-0.484947136717486,,,,
573,1.147147147147147,-0.5283181887460495,,,,
574,1.1491491491491492,-0.5703519905779023,,,,
